DT50,KOC,Freundlich,Rate,Scenario,Result
170,125,0.95,1525,2,126.985
170,125,0.95,1525,3,88.553
170,125,0.95,1525,4,95.584
170,125,0.95,1525,5,97.193
170,125,0.95,1525,6,87.43299999999998
170,125,0.95,1525,7,68.405
170,125,0.95,1525,8,12.214
170,125,0.95,1525,9,59.853
35,505,1.1,1885,1,0.012
35,505,1.1,1885,2,0.2
35,505,1.1,1885,3,0.058
35,505,1.1,1885,4,0.13699999999999998
35,505,1.1,1885,5,0.229
35,505,1.1,1885,6,0.115
35,505,1.1,1885,7,0.156
35,505,1.1,1885,8,0.0
35,505,1.1,1885,9,0.004
35,305,1.0,1485,1,0.002
35,305,1.0,1485,2,0.111
35,305,1.0,1485,3,0.018000000000000002
35,305,1.0,1485,4,0.07200000000000001
35,305,1.0,1485,5,0.132
35,305,1.0,1485,6,0.055
35,305,1.0,1485,7,0.063
35,305,1.0,1485,8,0.0
35,305,1.0,1485,9,0.0
90,465,0.95,725,1,0.003
90,465,0.95,725,2,0.14300000000000002
90,465,0.95,725,3,0.013
90,465,0.95,725,4,0.126
90,465,0.95,725,5,0.219
90,465,0.95,725,6,0.105
90,465,0.95,725,7,0.113
90,465,0.95,725,8,0.0
90,465,0.95,725,9,0.0
60,1205,1.1,1595,1,0.002
60,1205,1.1,1595,2,0.038
60,1205,1.1,1595,3,0.011
60,1205,1.1,1595,4,0.041
60,1205,1.1,1595,5,0.06
60,1205,1.1,1595,6,0.035
60,1205,1.1,1595,7,0.03
60,1205,1.1,1595,8,0.0
60,1205,1.1,1595,9,0.0
175,1525,1.0,525,1,0.0
175,1525,1.0,525,2,0.02
175,1525,1.0,525,3,0.0
175,1525,1.0,525,4,0.016
175,1525,1.0,525,5,0.051
175,1525,1.0,525,6,0.022
175,1525,1.0,525,7,0.016
175,1525,1.0,525,8,0.0
175,1525,1.0,525,9,0.0
40,1415,0.95,155,1,0.0
40,1415,0.95,155,2,0.0
40,1415,0.95,155,3,0.0
40,1415,0.95,155,4,0.0
40,1415,0.95,155,5,0.0
40,1415,0.95,155,6,0.0
40,1415,0.95,155,7,0.0
40,1415,0.95,155,8,0.0
40,1415,0.95,155,9,0.0
90,1735,1.05,1965,1,0.0
90,1735,1.05,1965,2,0.008
90,1735,1.05,1965,3,0.001
90,1735,1.05,1965,4,0.008
90,1735,1.05,1965,5,0.017
90,1735,1.05,1965,6,0.008
90,1735,1.05,1965,7,0.005
90,1735,1.05,1965,8,0.0
90,1735,1.05,1965,9,0.0
125,355,0.75,135,1,0.0
125,355,0.75,135,2,0.0
125,355,0.75,135,3,0.0
125,355,0.75,135,4,0.0
125,355,0.75,135,5,0.0
125,355,0.75,135,6,0.0
125,355,0.75,135,7,0.0
125,355,0.75,135,8,0.0
125,355,0.75,135,9,0.0
10,765,0.7,1645,1,0.0
10,765,0.7,1645,2,0.0
10,765,0.7,1645,3,0.0
10,765,0.7,1645,4,0.0
10,765,0.7,1645,5,0.0
10,765,0.7,1645,6,0.0
10,765,0.7,1645,7,0.0
10,765,0.7,1645,8,0.0
10,765,0.7,1645,9,0.0
20,915,0.95,1735,1,0.0
20,915,0.95,1735,2,0.0
20,915,0.95,1735,3,0.0
20,915,0.95,1735,4,0.0
20,915,0.95,1735,5,0.0
20,915,0.95,1735,6,0.0
20,915,0.95,1735,7,0.0
20,915,0.95,1735,8,0.0
20,915,0.95,1735,9,0.0
20,355,1.05,1425,1,0.0
20,355,1.05,1425,2,0.015
20,355,1.05,1425,3,0.002
20,355,1.05,1425,4,0.009000000000000001
20,355,1.05,1425,5,0.016
20,355,1.05,1425,6,0.006
20,355,1.05,1425,7,0.01
20,355,1.05,1425,8,0.0
20,355,1.05,1425,9,0.0
160,1475,0.85,405,1,0.0
160,1475,0.85,405,2,0.0
160,1475,0.85,405,3,0.0
160,1475,0.85,405,4,0.0
160,1475,0.85,405,5,0.0
160,1475,0.85,405,6,0.0
160,1475,0.85,405,7,0.0
160,1475,0.85,405,8,0.0
160,1475,0.85,405,9,0.0
105,315,0.75,725,1,0.0
105,315,0.75,725,2,0.0
105,315,0.75,725,3,0.0
105,315,0.75,725,4,0.0
105,315,0.75,725,5,0.0
105,315,0.75,725,6,0.0
105,315,0.75,725,7,0.0
105,315,0.75,725,8,0.0
105,315,0.75,725,9,0.0
135,1595,0.85,1095,1,0.0
135,1595,0.85,1095,2,0.0
135,1595,0.85,1095,3,0.0
135,1595,0.85,1095,4,0.0
135,1595,0.85,1095,5,0.0
135,1595,0.85,1095,6,0.0
135,1595,0.85,1095,7,0.0
135,1595,0.85,1095,8,0.0
135,1595,0.85,1095,9,0.0
195,1465,0.7,135,1,0.0
195,1465,0.7,135,2,0.0
195,1465,0.7,135,3,0.0
195,1465,0.7,135,4,0.0
195,1465,0.7,135,5,0.0
195,1465,0.7,135,6,0.0
195,1465,0.7,135,7,0.0
195,1465,0.7,135,8,0.0
195,1465,0.7,135,9,0.0
80,795,0.95,1235,1,0.0
80,795,0.95,1235,2,0.003
80,795,0.95,1235,3,0.0
80,795,0.95,1235,4,0.002
80,795,0.95,1235,5,0.006
80,795,0.95,1235,6,0.002
80,795,0.95,1235,7,0.001
80,795,0.95,1235,8,0.0
80,795,0.95,1235,9,0.0
55,1705,0.7,1515,1,0.0
55,1705,0.7,1515,2,0.0
55,1705,0.7,1515,3,0.0
55,1705,0.7,1515,4,0.0
55,1705,0.7,1515,5,0.0
55,1705,0.7,1515,6,0.0
55,1705,0.7,1515,7,0.0
55,1705,0.7,1515,8,0.0
55,1705,0.7,1515,9,0.0
10,1185,0.7,925,1,0.0
10,1185,0.7,925,2,0.0
10,1185,0.7,925,3,0.0
10,1185,0.7,925,4,0.0
10,1185,0.7,925,5,0.0
10,1185,0.7,925,6,0.0
10,1185,0.7,925,7,0.0
10,1185,0.7,925,8,0.0
10,1185,0.7,925,9,0.0
30,425,0.75,25,1,0.0
30,425,0.75,25,2,0.0
30,425,0.75,25,3,0.0
30,425,0.75,25,4,0.0
30,425,0.75,25,5,0.0
30,425,0.75,25,6,0.0
30,425,0.75,25,7,0.0
30,425,0.75,25,8,0.0
30,425,0.75,25,9,0.0
145,1125,0.9,595,1,0.0
145,1125,0.9,595,2,0.0
145,1125,0.9,595,3,0.0
145,1125,0.9,595,4,0.0
145,1125,0.9,595,5,0.0
145,1125,0.9,595,6,0.0
145,1125,0.9,595,7,0.0
145,1125,0.9,595,8,0.0
145,1125,0.9,595,9,0.0
150,145,1.1,215,1,14.112
150,145,1.1,215,2,20.553
150,145,1.1,215,3,16.819000000000006
150,145,1.1,215,4,16.578
150,145,1.1,215,5,16.043
150,145,1.1,215,6,14.782
150,145,1.1,215,7,12.0
150,145,1.1,215,8,3.799
150,145,1.1,215,9,10.882
150,1025,0.85,395,1,0.0
150,1025,0.85,395,2,0.0
150,1025,0.85,395,3,0.0
150,1025,0.85,395,4,0.0
150,1025,0.85,395,5,0.0
150,1025,0.85,395,6,0.0
150,1025,0.85,395,7,0.0
150,1025,0.85,395,8,0.0
150,1025,0.85,395,9,0.0
145,1705,1.1,515,1,0.015
145,1705,1.1,515,2,0.154
145,1705,1.1,515,3,0.027000000000000003
145,1705,1.1,515,4,0.152
145,1705,1.1,515,5,0.247
145,1705,1.1,515,6,0.147
145,1705,1.1,515,7,0.134
145,1705,1.1,515,8,0.0
145,1705,1.1,515,9,0.005
115,1275,1.0,1955,1,0.0
115,1275,1.0,1955,2,0.022
115,1275,1.0,1955,3,0.001
115,1275,1.0,1955,4,0.02
115,1275,1.0,1955,5,0.055
115,1275,1.0,1955,6,0.022
115,1275,1.0,1955,7,0.016
115,1275,1.0,1955,8,0.0
115,1275,1.0,1955,9,0.0
155,545,0.8,35,1,0.0
155,545,0.8,35,2,0.0
155,545,0.8,35,3,0.0
155,545,0.8,35,4,0.0
155,545,0.8,35,5,0.0
155,545,0.8,35,6,0.0
155,545,0.8,35,7,0.0
155,545,0.8,35,8,0.0
155,545,0.8,35,9,0.0
165,1155,0.7,595,1,0.0
165,1155,0.7,595,2,0.0
165,1155,0.7,595,3,0.0
165,1155,0.7,595,4,0.0
165,1155,0.7,595,5,0.0
165,1155,0.7,595,6,0.0
165,1155,0.7,595,7,0.0
165,1155,0.7,595,8,0.0
165,1155,0.7,595,9,0.0
155,845,1.0,395,1,0.009000000000000001
155,845,1.0,395,2,0.221
155,845,1.0,395,3,0.015
155,845,1.0,395,4,0.2
155,845,1.0,395,5,0.35700000000000004
155,845,1.0,395,6,0.202
155,845,1.0,395,7,0.181
155,845,1.0,395,8,0.0
155,845,1.0,395,9,0.002
145,575,0.7,615,1,0.0
145,575,0.7,615,2,0.0
145,575,0.7,615,3,0.0
145,575,0.7,615,4,0.0
145,575,0.7,615,5,0.0
145,575,0.7,615,6,0.0
145,575,0.7,615,7,0.0
145,575,0.7,615,8,0.0
145,575,0.7,615,9,0.0
140,1385,1.05,1005,1,0.006
140,1385,1.05,1005,2,0.131
140,1385,1.05,1005,3,0.012
140,1385,1.05,1005,4,0.127
140,1385,1.05,1005,5,0.243
140,1385,1.05,1005,6,0.13
140,1385,1.05,1005,7,0.113
140,1385,1.05,1005,8,0.0
140,1385,1.05,1005,9,0.001
155,675,0.95,875,1,0.006
155,675,0.95,875,2,0.4
155,675,0.95,875,3,0.008
155,675,0.95,875,4,0.339
155,675,0.95,875,5,0.6890000000000001
155,675,0.95,875,6,0.35600000000000004
155,675,0.95,875,7,0.321
155,675,0.95,875,8,0.0
155,675,0.95,875,9,0.001
120,285,1.05,1135,1,5.979
120,285,1.05,1135,2,18.083
120,285,1.05,1135,3,9.525
120,285,1.05,1135,4,14.574000000000002
120,285,1.05,1135,5,18.01
120,285,1.05,1135,6,13.455
120,285,1.05,1135,7,12.882
120,285,1.05,1135,8,0.28600000000000003
120,285,1.05,1135,9,2.769
35,265,0.85,645,1,0.0
35,265,0.85,645,2,0.0
35,265,0.85,645,3,0.0
35,265,0.85,645,4,0.0
35,265,0.85,645,5,0.0
35,265,0.85,645,6,0.0
35,265,0.85,645,7,0.0
35,265,0.85,645,8,0.0
35,265,0.85,645,9,0.0
5,595,0.75,75,1,0.0
5,595,0.75,75,2,0.0
5,595,0.75,75,3,0.0
5,595,0.75,75,4,0.0
5,595,0.75,75,5,0.0
5,595,0.75,75,6,0.0
5,595,0.75,75,7,0.0
5,595,0.75,75,8,0.0
5,595,0.75,75,9,0.0
45,1165,0.8,705,1,0.0
45,1165,0.8,705,2,0.0
45,1165,0.8,705,3,0.0
45,1165,0.8,705,4,0.0
45,1165,0.8,705,5,0.0
45,1165,0.8,705,6,0.0
45,1165,0.8,705,7,0.0
45,1165,0.8,705,8,0.0
45,1165,0.8,705,9,0.0
190,1435,0.85,365,1,0.0
190,1435,0.85,365,2,0.0
190,1435,0.85,365,3,0.0
190,1435,0.85,365,4,0.0
190,1435,0.85,365,5,0.0
190,1435,0.85,365,6,0.0
190,1435,0.85,365,7,0.0
190,1435,0.85,365,8,0.0
190,1435,0.85,365,9,0.0
100,435,1.0,25,1,0.004
100,435,1.0,25,2,0.039
100,435,1.0,25,3,0.01
100,435,1.0,25,4,0.034
100,435,1.0,25,5,0.048
100,435,1.0,25,6,0.032
100,435,1.0,25,7,0.029
100,435,1.0,25,8,0.0
100,435,1.0,25,9,0.001
70,275,0.8,1855,1,0.0
70,275,0.8,1855,2,0.003
70,275,0.8,1855,3,0.0
70,275,0.8,1855,4,0.001
70,275,0.8,1855,5,0.005
70,275,0.8,1855,6,0.001
70,275,0.8,1855,7,0.001
70,275,0.8,1855,8,0.0
70,275,0.8,1855,9,0.0
70,1455,1.1,765,1,0.001
70,1455,1.1,765,2,0.021
70,1455,1.1,765,3,0.006
70,1455,1.1,765,4,0.022
70,1455,1.1,765,5,0.035
70,1455,1.1,765,6,0.02
70,1455,1.1,765,7,0.018000000000000002
70,1455,1.1,765,8,0.0
70,1455,1.1,765,9,0.0
120,195,0.75,745,1,0.0
120,195,0.75,745,2,0.294
120,195,0.75,745,3,0.0
120,195,0.75,745,4,0.122
120,195,0.75,745,5,0.4320000000000001
120,195,0.75,745,6,0.134
120,195,0.75,745,7,0.11
120,195,0.75,745,8,0.0
120,195,0.75,745,9,0.0
15,455,0.95,525,1,0.0
15,455,0.95,525,2,0.0
15,455,0.95,525,3,0.0
15,455,0.95,525,4,0.0
15,455,0.95,525,5,0.0
15,455,0.95,525,6,0.0
15,455,0.95,525,7,0.0
15,455,0.95,525,8,0.0
15,455,0.95,525,9,0.0
180,685,1.1,1625,1,3.168
180,685,1.1,1625,2,12.017
180,685,1.1,1625,3,4.207
180,685,1.1,1625,4,10.725
180,685,1.1,1625,5,13.435
180,685,1.1,1625,6,9.944
180,685,1.1,1625,7,9.845
180,685,1.1,1625,8,0.127
180,685,1.1,1625,9,1.618
135,1985,1.05,555,1,0.0
135,1985,1.05,555,2,0.011
135,1985,1.05,555,3,0.0
135,1985,1.05,555,4,0.011
135,1985,1.05,555,5,0.027000000000000003
135,1985,1.05,555,6,0.012
135,1985,1.05,555,7,0.009000000000000001
135,1985,1.05,555,8,0.0
135,1985,1.05,555,9,0.0
25,595,0.95,985,1,0.0
25,595,0.95,985,2,0.0
25,595,0.95,985,3,0.0
25,595,0.95,985,4,0.0
25,595,0.95,985,5,0.0
25,595,0.95,985,6,0.0
25,595,0.95,985,7,0.0
25,595,0.95,985,8,0.0
25,595,0.95,985,9,0.0
20,1485,0.75,225,1,0.0
20,1485,0.75,225,2,0.0
20,1485,0.75,225,3,0.0
20,1485,0.75,225,4,0.0
20,1485,0.75,225,5,0.0
20,1485,0.75,225,6,0.0
20,1485,0.75,225,7,0.0
20,1485,0.75,225,8,0.0
20,1485,0.75,225,9,0.0
60,1805,1.05,1765,1,0.0
60,1805,1.05,1765,2,0.0
60,1805,1.05,1765,3,0.0
60,1805,1.05,1765,4,0.0
60,1805,1.05,1765,5,0.001
60,1805,1.05,1765,6,0.0
60,1805,1.05,1765,7,0.0
60,1805,1.05,1765,8,0.0
60,1805,1.05,1765,9,0.0
80,1945,0.95,795,1,0.0
80,1945,0.95,795,2,0.0
80,1945,0.95,795,3,0.0
80,1945,0.95,795,4,0.0
80,1945,0.95,795,5,0.0
80,1945,0.95,795,6,0.0
80,1945,0.95,795,7,0.0
80,1945,0.95,795,8,0.0
80,1945,0.95,795,9,0.0
110,435,1.05,1675,1,1.371
110,435,1.05,1675,2,6.915
110,435,1.05,1675,3,2.594
110,435,1.05,1675,4,6.0520000000000005
110,435,1.05,1675,5,7.606
110,435,1.05,1675,6,5.609
110,435,1.05,1675,7,5.555
110,435,1.05,1675,8,0.03
110,435,1.05,1675,9,0.505
90,1735,0.95,1365,1,0.0
90,1735,0.95,1365,2,0.0
90,1735,0.95,1365,3,0.0
90,1735,0.95,1365,4,0.0
90,1735,0.95,1365,5,0.0
90,1735,0.95,1365,6,0.0
90,1735,0.95,1365,7,0.0
90,1735,0.95,1365,8,0.0
90,1735,0.95,1365,9,0.0
15,145,1.1,1915,1,0.026
15,145,1.1,1915,2,0.318
15,145,1.1,1915,3,0.219
15,145,1.1,1915,4,0.273
15,145,1.1,1915,5,0.513
15,145,1.1,1915,6,0.147
15,145,1.1,1915,7,0.219
15,145,1.1,1915,8,0.004
15,145,1.1,1915,9,0.004
25,1405,0.9,1825,1,0.0
25,1405,0.9,1825,2,0.0
25,1405,0.9,1825,3,0.0
25,1405,0.9,1825,4,0.0
25,1405,0.9,1825,5,0.0
25,1405,0.9,1825,6,0.0
25,1405,0.9,1825,7,0.0
25,1405,0.9,1825,8,0.0
25,1405,0.9,1825,9,0.0
105,1995,0.95,25,1,0.0
105,1995,0.95,25,2,0.0
105,1995,0.95,25,3,0.0
105,1995,0.95,25,4,0.0
105,1995,0.95,25,5,0.0
105,1995,0.95,25,6,0.0
105,1995,0.95,25,7,0.0
105,1995,0.95,25,8,0.0
105,1995,0.95,25,9,0.0
140,1775,0.7,1275,1,0.0
140,1775,0.7,1275,2,0.0
140,1775,0.7,1275,3,0.0
140,1775,0.7,1275,4,0.0
140,1775,0.7,1275,5,0.0
140,1775,0.7,1275,6,0.0
140,1775,0.7,1275,7,0.0
140,1775,0.7,1275,8,0.0
140,1775,0.7,1275,9,0.0
125,1935,0.9,885,1,0.0
125,1935,0.9,885,2,0.0
125,1935,0.9,885,3,0.0
125,1935,0.9,885,4,0.0
125,1935,0.9,885,5,0.0
125,1935,0.9,885,6,0.0
125,1935,0.9,885,7,0.0
125,1935,0.9,885,8,0.0
125,1935,0.9,885,9,0.0
75,1345,0.7,475,1,0.0
75,1345,0.7,475,2,0.0
75,1345,0.7,475,3,0.0
75,1345,0.7,475,4,0.0
75,1345,0.7,475,5,0.0
75,1345,0.7,475,6,0.0
75,1345,0.7,475,7,0.0
75,1345,0.7,475,8,0.0
75,1345,0.7,475,9,0.0
60,1115,0.95,1335,1,0.0
60,1115,0.95,1335,2,0.0
60,1115,0.95,1335,3,0.0
60,1115,0.95,1335,4,0.0
60,1115,0.95,1335,5,0.0
60,1115,0.95,1335,6,0.0
60,1115,0.95,1335,7,0.0
60,1115,0.95,1335,8,0.0
60,1115,0.95,1335,9,0.0
185,1955,0.75,225,1,0.0
185,1955,0.75,225,2,0.0
185,1955,0.75,225,3,0.0
185,1955,0.75,225,4,0.0
185,1955,0.75,225,5,0.0
185,1955,0.75,225,6,0.0
185,1955,0.75,225,7,0.0
185,1955,0.75,225,8,0.0
185,1955,0.75,225,9,0.0
130,1385,1.1,1355,1,0.044
130,1385,1.1,1355,2,0.425
130,1385,1.1,1355,3,0.091
130,1385,1.1,1355,4,0.421
130,1385,1.1,1355,5,0.644
130,1385,1.1,1355,6,0.403
130,1385,1.1,1355,7,0.355
130,1385,1.1,1355,8,0.0
130,1385,1.1,1355,9,0.016
195,455,0.7,1165,1,0.0
195,455,0.7,1165,2,0.0
195,455,0.7,1165,3,0.0
195,455,0.7,1165,4,0.0
195,455,0.7,1165,5,0.0
195,455,0.7,1165,6,0.0
195,455,0.7,1165,7,0.0
195,455,0.7,1165,8,0.0
195,455,0.7,1165,9,0.0
120,1525,0.9,335,1,0.0
120,1525,0.9,335,2,0.0
120,1525,0.9,335,3,0.0
120,1525,0.9,335,4,0.0
120,1525,0.9,335,5,0.0
120,1525,0.9,335,6,0.0
120,1525,0.9,335,7,0.0
120,1525,0.9,335,8,0.0
120,1525,0.9,335,9,0.0
60,35,0.8,675,1,9.029
60,35,0.8,675,2,28.099
60,35,0.8,675,3,19.756
60,35,0.8,675,4,21.886
60,35,0.8,675,5,23.378
60,35,0.8,675,6,13.994000000000002
60,35,0.8,675,7,12.415
60,35,0.8,675,8,0.711
60,35,0.8,675,9,2.602
45,1815,1.0,935,1,0.0
45,1815,1.0,935,2,0.0
45,1815,1.0,935,3,0.0
45,1815,1.0,935,4,0.0
45,1815,1.0,935,5,0.0
45,1815,1.0,935,6,0.0
45,1815,1.0,935,7,0.0
45,1815,1.0,935,8,0.0
45,1815,1.0,935,9,0.0
55,1185,0.7,735,1,0.0
55,1185,0.7,735,2,0.0
55,1185,0.7,735,3,0.0
55,1185,0.7,735,4,0.0
55,1185,0.7,735,5,0.0
55,1185,0.7,735,6,0.0
55,1185,0.7,735,7,0.0
55,1185,0.7,735,8,0.0
55,1185,0.7,735,9,0.0
175,1025,0.7,1915,1,0.0
175,1025,0.7,1915,2,0.0
175,1025,0.7,1915,3,0.0
175,1025,0.7,1915,4,0.0
175,1025,0.7,1915,5,0.0
175,1025,0.7,1915,6,0.0
175,1025,0.7,1915,7,0.0
175,1025,0.7,1915,8,0.0
175,1025,0.7,1915,9,0.0
130,1035,0.75,605,1,0.0
130,1035,0.75,605,2,0.0
130,1035,0.75,605,3,0.0
130,1035,0.75,605,4,0.0
130,1035,0.75,605,5,0.0
130,1035,0.75,605,6,0.0
130,1035,0.75,605,7,0.0
130,1035,0.75,605,8,0.0
130,1035,0.75,605,9,0.0
80,245,0.7,195,1,0.0
80,245,0.7,195,2,0.0
80,245,0.7,195,3,0.0
80,245,0.7,195,4,0.0
80,245,0.7,195,5,0.0
80,245,0.7,195,6,0.0
80,245,0.7,195,7,0.0
80,245,0.7,195,8,0.0
80,245,0.7,195,9,0.0
185,985,0.8,1215,1,0.0
185,985,0.8,1215,2,0.0
185,985,0.8,1215,3,0.0
185,985,0.8,1215,4,0.0
185,985,0.8,1215,5,0.0
185,985,0.8,1215,6,0.0
185,985,0.8,1215,7,0.0
185,985,0.8,1215,8,0.0
185,985,0.8,1215,9,0.0
150,735,0.85,1145,1,0.0
150,735,0.85,1145,2,0.001
150,735,0.85,1145,3,0.0
150,735,0.85,1145,4,0.0
150,735,0.85,1145,5,0.002
150,735,0.85,1145,6,0.001
150,735,0.85,1145,7,0.0
150,735,0.85,1145,8,0.0
150,735,0.85,1145,9,0.0
135,1765,0.95,1835,1,0.0
135,1765,0.95,1835,2,0.0
135,1765,0.95,1835,3,0.0
135,1765,0.95,1835,4,0.0
135,1765,0.95,1835,5,0.001
135,1765,0.95,1835,6,0.0
135,1765,0.95,1835,7,0.0
135,1765,0.95,1835,8,0.0
135,1765,0.95,1835,9,0.0
90,1075,0.95,1615,1,0.0
90,1075,0.95,1615,2,0.001
90,1075,0.95,1615,3,0.0
90,1075,0.95,1615,4,0.0
90,1075,0.95,1615,5,0.002
90,1075,0.95,1615,6,0.001
90,1075,0.95,1615,7,0.0
90,1075,0.95,1615,8,0.0
90,1075,0.95,1615,9,0.0
40,1075,1.1,635,1,0.0
40,1075,1.1,635,2,0.006999999999999999
40,1075,1.1,635,3,0.002
40,1075,1.1,635,4,0.006
40,1075,1.1,635,5,0.01
40,1075,1.1,635,6,0.005
40,1075,1.1,635,7,0.005
40,1075,1.1,635,8,0.0
40,1075,1.1,635,9,0.0
135,1825,1.05,255,1,0.0
135,1825,1.05,255,2,0.01
135,1825,1.05,255,3,0.0
135,1825,1.05,255,4,0.01
135,1825,1.05,255,5,0.022
135,1825,1.05,255,6,0.01
135,1825,1.05,255,7,0.008
135,1825,1.05,255,8,0.0
135,1825,1.05,255,9,0.0
40,745,0.95,1915,1,0.0
40,745,0.95,1915,2,0.0
40,745,0.95,1915,3,0.0
40,745,0.95,1915,4,0.0
40,745,0.95,1915,5,0.0
40,745,0.95,1915,6,0.0
40,745,0.95,1915,7,0.0
40,745,0.95,1915,8,0.0
40,745,0.95,1915,9,0.0
10,485,1.05,975,1,0.0
10,485,1.05,975,2,0.0
10,485,1.05,975,3,0.0
10,485,1.05,975,4,0.0
10,485,1.05,975,5,0.0
10,485,1.05,975,6,0.0
10,485,1.05,975,7,0.0
10,485,1.05,975,8,0.0
10,485,1.05,975,9,0.0
95,1975,0.9,1365,1,0.0
95,1975,0.9,1365,2,0.0
95,1975,0.9,1365,3,0.0
95,1975,0.9,1365,4,0.0
95,1975,0.9,1365,5,0.0
95,1975,0.9,1365,6,0.0
95,1975,0.9,1365,7,0.0
95,1975,0.9,1365,8,0.0
95,1975,0.9,1365,9,0.0
155,435,1.1,585,1,4.122
155,435,1.1,585,2,10.925999999999998
155,435,1.1,585,3,5.605
155,435,1.1,585,4,9.143
155,435,1.1,585,5,10.559
155,435,1.1,585,6,8.63
155,435,1.1,585,7,8.111
155,435,1.1,585,8,0.299
155,435,1.1,585,9,2.224
115,495,1.05,865,1,0.575
115,495,1.05,865,2,3.042
115,495,1.05,865,3,1.096
115,495,1.05,865,4,2.684
115,495,1.05,865,5,3.46
115,495,1.05,865,6,2.52
115,495,1.05,865,7,2.383
115,495,1.05,865,8,0.012
115,495,1.05,865,9,0.212
60,5,1.05,635,1,70.322
60,5,1.05,635,2,115.943
60,5,1.05,635,3,160.664
60,5,1.05,635,4,92.699
60,5,1.05,635,5,70.459
60,5,1.05,635,6,60.87600000000001
60,5,1.05,635,7,49.06800000000001
60,5,1.05,635,8,20.881
60,5,1.05,635,9,31.255
130,1445,0.75,1375,1,0.0
130,1445,0.75,1375,2,0.0
130,1445,0.75,1375,3,0.0
130,1445,0.75,1375,4,0.0
130,1445,0.75,1375,5,0.0
130,1445,0.75,1375,6,0.0
130,1445,0.75,1375,7,0.0
130,1445,0.75,1375,8,0.0
130,1445,0.75,1375,9,0.0
25,135,1.0,1115,1,0.023
25,135,1.0,1115,2,0.555
25,135,1.0,1115,3,0.172
25,135,1.0,1115,4,0.414
25,135,1.0,1115,5,0.65
25,135,1.0,1115,6,0.231
25,135,1.0,1115,7,0.319
25,135,1.0,1115,8,0.001
25,135,1.0,1115,9,0.003
70,525,0.95,745,1,0.0
70,525,0.95,745,2,0.013
70,525,0.95,745,3,0.001
70,525,0.95,745,4,0.011
70,525,0.95,745,5,0.024
70,525,0.95,745,6,0.009000000000000001
70,525,0.95,745,7,0.009000000000000001
70,525,0.95,745,8,0.0
70,525,0.95,745,9,0.0
200,995,0.95,395,1,0.0
200,995,0.95,395,2,0.046
200,995,0.95,395,3,0.0
200,995,0.95,395,4,0.038
200,995,0.95,395,5,0.122
200,995,0.95,395,6,0.054000000000000006
200,995,0.95,395,7,0.041
200,995,0.95,395,8,0.0
200,995,0.95,395,9,0.0
85,975,0.85,515,1,0.0
85,975,0.85,515,2,0.0
85,975,0.85,515,3,0.0
85,975,0.85,515,4,0.0
85,975,0.85,515,5,0.0
85,975,0.85,515,6,0.0
85,975,0.85,515,7,0.0
85,975,0.85,515,8,0.0
85,975,0.85,515,9,0.0
60,1755,0.7,585,1,0.0
60,1755,0.7,585,2,0.0
60,1755,0.7,585,3,0.0
60,1755,0.7,585,4,0.0
60,1755,0.7,585,5,0.0
60,1755,0.7,585,6,0.0
60,1755,0.7,585,7,0.0
60,1755,0.7,585,8,0.0
60,1755,0.7,585,9,0.0
150,265,1.1,465,1,10.22
150,265,1.1,465,2,20.231
150,265,1.1,465,3,13.169
150,265,1.1,465,4,15.653
150,265,1.1,465,5,17.687
150,265,1.1,465,6,14.493
150,265,1.1,465,7,12.755999999999998
150,265,1.1,465,8,1.21
150,265,1.1,465,9,6.1720000000000015
200,1005,0.85,795,1,0.0
200,1005,0.85,795,2,0.0
200,1005,0.85,795,3,0.0
200,1005,0.85,795,4,0.0
200,1005,0.85,795,5,0.0
200,1005,0.85,795,6,0.0
200,1005,0.85,795,7,0.0
200,1005,0.85,795,8,0.0
200,1005,0.85,795,9,0.0
155,1975,0.8,585,1,0.0
155,1975,0.8,585,2,0.0
155,1975,0.8,585,3,0.0
155,1975,0.8,585,4,0.0
155,1975,0.8,585,5,0.0
155,1975,0.8,585,6,0.0
155,1975,0.8,585,7,0.0
155,1975,0.8,585,8,0.0
155,1975,0.8,585,9,0.0
15,185,1.05,695,1,0.001
15,185,1.05,695,2,0.026
15,185,1.05,695,3,0.009000000000000001
15,185,1.05,695,4,0.017
15,185,1.05,695,5,0.039
15,185,1.05,695,6,0.012
15,185,1.05,695,7,0.015
15,185,1.05,695,8,0.0
15,185,1.05,695,9,0.0
190,135,0.8,355,1,3.863
190,135,0.8,355,2,10.797
190,135,0.8,355,3,4.542
190,135,0.8,355,4,7.802
190,135,0.8,355,5,9.726
190,135,0.8,355,6,7.466
190,135,0.8,355,7,6.409
190,135,0.8,355,8,0.017
190,135,0.8,355,9,1.968
80,385,0.8,1515,1,0.0
80,385,0.8,1515,2,0.0
80,385,0.8,1515,3,0.0
80,385,0.8,1515,4,0.0
80,385,0.8,1515,5,0.0
80,385,0.8,1515,6,0.0
80,385,0.8,1515,7,0.0
80,385,0.8,1515,8,0.0
80,385,0.8,1515,9,0.0
130,395,1.0,525,1,0.53
130,395,1.0,525,2,2.888
130,395,1.0,525,3,0.946
130,395,1.0,525,4,2.426
130,395,1.0,525,5,3.154
130,395,1.0,525,6,2.303
130,395,1.0,525,7,2.136
130,395,1.0,525,8,0.006999999999999999
130,395,1.0,525,9,0.203
50,815,1.0,415,1,0.0
